frequency
27
27
33
31
28
42
32
21
32
35
26
33
25
29
35
62
33
26
30
37
43
25
29
43
29
20
21
29
27
63
36
26
31
34
36
32
24
30
24
28
31
34
29
33
24
10
33
34
30
30
26
32
60
25
20
32
33
32
27
29
44
30
19
25
23
25
10
31
31
32
47
27
31
30
30
30
32
35
50
34
32
25
43
20
26
32
31
25
37
32
30
29
31
62
35
29
35
30
59
45
14
59
28
32
32
27
30
31
31
25
33
30
38
62
32
16
19
29
32
29
32
30
24
33
85
31
33
32
22
30
31
29
41
30
32
33
28
30
31
33
54
57
32
53
33
43
30
36
30
21
32
25
37
26
29
64
29
31
44
34
30
23
28
53
28
28
30
33
30
28
27
26
24
26
29
59
53
25
64
34
32
30
28
31
32
32
38
33
31
55
28
30
31
33
27
26
61
44
38
9
26
22
13
37
21
24
34
35
30
31
30
31
33
31
42
30
9
32
28
33
24
33
25
32
33
28
26
27
28
24
28
32
20
64
30
32
57
23
45
33
33
29
29
9
27
22
28
29
25
30
66
34
35
36
76
32
32
32
44
34
34
32
27
35
40
32
30
25
37
32
54
29
29
31
28
31
32
26
60
31
29
32
28
31
31
34
28
31
31
32
31
23
24
61
32
29
57
9
36
51
44
30
48
31
10
31
34
30
31
30
31
2
13
30
32
56
31
39
22
1
32
29
54
30
3
46
53
8
8
30
27
4
33
33
31
35
54
34
34
36
8
8
49
29
58
32
21
31
30
31
24
37
28
32
30
31
34
31
31
22
56
34
30
34
30
30
30
42
11
30
20
11
27
32
28
36
12
24
27
30
43
31
31
31
30
70
35
19
27
6
31
32
30
31
31
31
32
65
27
31
47
31
61
30
31
32
57
48
31
12
32
32
42
51
33
31
30
31
31
28
63
30
45
29
37
37
59
33
31
32
51
46
41
31
32
33
30
4
31
32
36
31
42
35
30
61
23
31
36
14
32
23
31
20
33
33
33
22
29
23
30
1
31
40
37
29
33
40
31
59
24
30
63
31
32
29
32
29
27
30
65
32
31
35
30
36
30
31
32
30
43
22
32
32
34
60
5
30
30
27
28
33
44
35
23
31
32
31
32
31
27
23
26
30
31
31
31
27
36
38
26
32
31
10
56
28
36
27
31
16
50
31
30
31
30
32
31
30
57
29
41
31
1
7
12
14
31
32
30
34
28
17
5
36
31
21
34
51
54
19
34
30
8
28
31
31
30
31
30
31
60
27
19
30
33
33
36
30
31
30
31
69
57
32
39
35
63
33
40
37
47
32
30
68
31
33
30
51
57
30
66
33
62
37
27
33
32
32
32
30
30
30
31
28
32
31
32
35
32
32
30
17
30
31
31
8
31
31
31
29
38
32
35
29
27
37
30
35
31
16
1
5
11
5
32
32
43
15
28
21
24
29
33
14
31
44
31
54
7
12
15
7
12
15
7
12
31
33
28
7
30
24
36
37
1
32
12
34
41
54
31
39
39
28
31
50
27
30
30
44
1
3
6
8
13
50
26
32
17
60
31
34
31
40
17
19
21
32
30
32
32
32
21
26
28
26
28
47
41
33
60
30
31
16
30
20
26
31
14
27
23
42
35
29
31
34
34
31
10
46
78
69
48
32
13
15
29
32
32
31
31
39
30
31
22
20
27
35
40
32
22
32
32
33
42
37
38
41
18
34
29
30
81
11
29
33
18
1
17
1
17
34
32
8
42
18
34
2
1
5
15
2
3
8
52
3
21
1
3
4
1
20
8
33
35
30
35
35
30
35
23
35
40
29
27
33
35
31
1
8
1
1
2
1
1
1
1
1
5
1
1
3
3
1
2
3
1
2
2
2
4
3
1
4
12
46
38
33
65
28
32
30
27
31
65
27
31
2
38
32
32
20
39
39
4
33
35
32
36
31
30
23
11
23
23
11
23
36
38
31
40
67
34
51
30
3
32
27
3
32
12
3
32
40
12
32
31
33
39
31
40
29
33
37
40
33
32
31
33
32
31
13
13
53
14
32
33
32
63
42
30
31
17
1
17
1
17
32
29
29
29
5
3
11
3
29
2
28
38
30
31
47
43
31
32
32
35
4
7
35
35
30
34
15
49
28
33
6
49
6
63
65
2
9
2
1
2
3
1
1
6
2
1
2
6
33
34
2
6
2
3
6
36
32
23
31
38
49
30
26
28
48
32
31
32
45
26
32
35
27
40
38
35
22
12
34
27
40
32
31
59
30
35
31
30
32
32
14
31
30
10
11
32
30
36
27
40
36
72
30
19
35
33
23
33
23
64
17
35
48
29
52
56
26
39
19
35
45
31
62
43
49
30
30
31
27
17
22
45
32
35
35
36
26
39
30
60
18
28
29
43
18
53
26
2
38
2
38
27
32
31
31
37
33
49
31
33
28
30
2
28
31
27
31
32
32
21
31
32
30
32
32
35
32
28
32
29
32
35
30
31
32
32
31
11
35
37
35
33
29
32
23
57
25
21
50
39
31
35
56
6
32
31
31
37
30
31
30
9
31
31
19
33
17
1
12
12
3
6
1
4
2
3
1
1
5
1
1
3
58
30
30
31
40
36
28
66
29
31
35
23
33
49
29
18
31
31
33
23
36
30
33
60
32
31
49
41
30
28
35
34
26
31
31
25
27
30
29
40
31
2
31
69
42
30
31
53
37
35
31
30
31
34
54
19
1
29
1
1
2
26
2
1
1
1
22
28
56
51
32
31
15
1
46
30
31
28
24
33
23
32
22
33
21
30
31
8
26
28
32
33
32
31
30
16
30
34
36
67
23
62
31
34
48
30
30
32
37
30
30
31
31
36
31
20
33
35
35
12
37
31
5
18
32
31
51
37
32
33
34
36
1
19
54
54
37
30
19
33
35
32
31
7
47
20
33
33
42
30
32
23
42
26
32
32
35
26
32
48
35
8
34
34
31
41
30
31
27
22
45
32
28
60
24
36
34
32
31
11
67
36
31
83
36
36
30
27
33
23
49
54
32
30
31
33
30
31
31
36
36
51
61
30
31
38
49
38
31
30
41
44
38
18
12
31
31
61
31
25
35
18
52
48
33
34
30
32
6
36
30
32
13
31
30
30
22
31
39
25
10
23
30
25
36
16
36
35
30
52
41
31
31
30
28
31
31
42
34
36
34
32
49
64
31
22
32
31
30
32
32
62
34
34
35
33
32
40
35
62
57
33
28
30
31
23
23
31
55
42
31
65
31
29
30
31
30
31
33
15
33
31
8
30
31
34
18
13
25
31
62
66
21
30
31
31
34
29
33
31
19
33
30
34
38
31
29
30
31
31
34
30
31
31
31
39
41
61
37
35
28
34
18
31
30
35
54
27
29
30
33
1
64
60
32
28
28
43
43
25
41
34
47
56
10
31
30
30
30
34
33
31
35
31
35
31
35
16
58
1
32
30
29
31
31
31
78
22
40
31
32
31
30
22
39
30
22
33
15
26
32
29
31
30
31
38
33
26
32
54
31
18
59
36
41
31
21
29
3
31
30
17
30
32
31
34
25
33
42
37
30
33
33
54
30
12
34
32
34
34
42
29
34
56
21
42
10
28
41
24
12
24
11
8
1
9
3
9
1
1
25
29
27
36
32
39
58
87
42
31
50
29
36
34
23
34
28
31
31
59
30
4
25
33
36
27
28
28
29
39
29
24
38
23
33
1
38
32
32
6
24
36
26
30
39
51
30
33
31
33
40
37
30
31
26
32
30
17
28
20
32
26
32
31
30
33
36
29
35
40
27
31
25
28
2
31
34
40
40
30
27
31
19
37
31
27
30
30
34
31
41
31
40
30
13
32
13
32
30
31
30
31
2
30
48
31
26
33
31
22
39
31
53
31
32
31
32
22
58
16
31
56
31
36
4
30
29
31
31
30
31
42
34
48
50
31
31
3
27
30
31
30
31
44
27
25
27
30
31
45
33
32
26
29
13
30
29
2
31
25
31
38
25
38
43
29
23
30
14
30
33
31
31
39
31
35
32
26
30
43
41
30
46
61
28
29
26
22
33
26
28
31
32
15
4
31
7
35
23
31
30
38
55
34
28
36
3
31
30
37
36
33
28
28
38
31
31
17
33
32
58
26
32
28
33
28
32
29
40
33
30
33
1
8
6
6
1
35
26
22
27
37
48
31
27
11
33
9
31
31
29
27
32
19
70
30
17
17
9
1
2
47
54
29
29
35
28
33
31
29
13
42
22
35
30
31
30
25
50
30
31
68
33
26
29
30
31
30
30
1
31
61
32
3
30
31
30
34
51
31
45
33
19
30
31
38
32
32
21
31
31
46
35
35
31
31
36
1
32
24
31
31
37
25
32
8
38
36
33
45
32
37
35
36
28
30
31
37
42
27
52
37
30
33
29
31
31
32
31
37
39
24
31
36
31
30
31
30
47
29
30
30
24
7
30
30
30
30
31
30
31
30
33
30
30
34
48
31
38
31
31
41
30
30
52
30
39
30
55
33
41
16
28
17
34
30
30
42
62
34
30
31
42
30
30
22
35
32
34
35
32
30
30
30
42
31
33
2
34
28
28
30
15
39
30
41
25
29
40
32
26
3
34
29
30
31
41
30
48
27
38
13
4
10
5
5
7
8
6
1
11
1
1
1
5
32
21
30
31
31
41
48
35
32
37
7
32
23
34
30
30
28
40
33
32
37
33
29
30
29
34
30
18
47
59
31
35
35
32
32
27
38
32
31
35
46
30
30
31
33
27
37
25
35
35
30
49
30
31
30
31
30
31
30
31
34
29
33
30
33
38
31
34
31
36
26
27
49
13
30
49
59
23
42
26
48
27
31
31
31
30
31
30
31
57
29
30
31
30
31
27
38
38
30
36
30
1
1
20
9
7
1
2
3
1
3
25
33
1
19
5
1
19
13
26
2
1
1
1
1
1
1
3
10
12
1
1
1
1
1
1
1
1
1
1
22
2
12
7
28
5
29
32
9
19
5
8
30
2
26
50
31
20
10
31
17
40
36
36
12
17
10
17
2
22
25
35
35
35
47
76
69
31
30
31
17
28
28
28
1
35
21
7
6
20
1
1
28
31
11
32
15
33
33
10
34
34
39
33
31
30
23
31
31
31
30
31
29
31
8
7
13
19
29
3
8
17
2
1
39
20
1
4
1
9
8
1
3
1
1
6
7
8
2
13
5
9
10
3
8
7
20
31
30
32
47
26
5
7
5
3
4
6
3
3
1
1
5
3
2
3
3
4
21
9
32
30
31
17
73
55
60
11
4
15
11
20
26
15
15
31
1
1
33
27
30
31
32
29
32
61
30
32
30
38
16
4
3
2
1
4
2
1
7
4
1
8
8
1
5
5
2
5
2
1
6
11
2
1
14
2
6
7
7
6
7
23
1
4
2
6
6
1
13
30
9
73
48
30
30
1
1
19
1
8
6
8
4
17
1
5
3
6
8
2
4
1
1
7
33
29
54
30
31
31
34
30
34
30
34
30
34
30
28
20
35
35
37
25
29
36
22
42
30
61
30
31
30
39
30
31
42
42
36
32
31
19
29
38
32
33
30
32
3
26
30
71
35
33
32
30
30
30
29
29
34
37
19
52
18
36
31
74
48
31
30
31
42
34
34
31
28
32
34
27
31
34
37
62
34
26
30
31
30
31
32
39
21
41
61
34
17
16
32
59
44
32
29
34
66
26
32
31
22
20
23
34
31
6
30
56
31
27
33
12
36
5
18
36
30
35
33
33
29
35
30
23
33
21
32
36
30
63
40
22
46
26
31
31
31
57
24
28
1
22
32
34
47
33
60
1
33
63
31
53
30
35
31
38
3
11
1
7
15
2
8
2
4
1
1
8
1
5
7
1
1
32
34
61
49
63
34
28
26
30
28
29
50
56
30
39
30
39
44
79
30
24
38
31
40
30
62
32
54
32
30
31
38
49
26
52
66
26
22
30
27
33
24
32
23
29
25
32
29
36
31
32
37
31
28
25
30
22
30
33
41
30
25
6
32
30
28
33
31
40
50
33
30
24
8
15
32
27
60
31
28
39
31
31
31
33
30
34
60
32
61
31
30
31
33
56
23
31
26
30
56
29
33
80
16
37
31
30
25
32
34
30
30
32
30
14
43
37
29
30
39
31
30
33
33
35
32
33
32
26
40
2
3
32
58
32
30
49
30
30
26
21
61
30
14
40
40
23
17
23
32
32
28
33
40
41
36
22
1
27
6
23
4
28
29
5
66
35
29
32
38
33
23
8
32
27
40
28
31
30
31
40
30
50
31
31
32
59
59
30
36
34
39
34
30
29
32
26
31
61
29
28
27
30
33
20
19
50
35
27
34
28
33
29
30
18
28
30
30
35
63
38
45
54
29
35
30
32
22
31
35
30
29
31
30
40
5
6
1
21
2
3
7
5
3
7
3
4
25
32
29
33
26
33
1
15
33
20
33
57
34
32
35
29
37
32
13
15
40
13
45
28
21
11
64
30
49
5
30
30
29
31
19
32
40
45
31
30
31
30
31
30
17
16
35
60
34
10
32
31
31
30
32
36
36
32
83
25
37
30
31
31
31
31
30
31
20
26
24
38
31
34
31
30
32
33
30
39
40
37
36
64
1
1
2
1
1
1
2
1
1
1
1
1
2
1
41
56
11
30
37
49
31
61
35
32
30
39
61
24
34
31
31
27
31
31
36
31
34
30
38
44
31
28
30
31
31
33
30
29
21
42
46
32
31
33
40
61
37
56
43
37
56
32
32
86
30
40
32
16
31
39
34
30
66
44
34
34
32
35
27
34
73
29
32
35
1
42
30
31
48
31
37
27
31
30
31
35
14
27
61
68
64
30
24
32
31
25
17
13
46
30
33
41
35
35
10
63
31
30
23
33
32
52
31
79
58
27
38
30
1
30
30
31
38
24
32
25
39
30
39
29
12
1
18
30
30
36
30
48
22
37
37
33
57
31
33
30
32
32
34
22
31
30
31
30
35
35
66
30
30
31
2
57
32
1
58
30
67
30
31
30
31
49
34
39
32
6
24
31
34
30
26
31
90
33
31
63
41
60
32
30
30
31
30
31
70
30
31
5
30
31
7
24
1
9
3
2
1
6
1
7
7
7
6
1
1
2
3
3
4
7
4
1
3
3
4
2
1
23
61
32
32
33
35
30
32
31
21
25
11
19
8
19
3
20
15
1
3
6
12
21
28
30
30
31
7
8
36
2
5
11
40
6
15
14
20
5
1
8
11
8
30
31
1
34
30
32
12
77
82
18
29
3
76
58
28
67
38
30
31
40
53
30
31
33
28
30
25
30
29
27
29
27
34
36
31
62
6
5
65
3
15
14
4
3
19
1
2
4
1
6
4
8
2
3
3
2
1
1
2
1
1
16
2
2
2
1
2
1
3
1
1
2
20
1
1
15
1
4
4
6
30
31
7
4
10
28
4
16
23
3
3
1
19
23
3
3
1
27
53
7
18
13
17
1
4
2
4
1
1
1
2
2
5
6
1
1
2
1
3
1
5
1
4
13
2
1
2
3
1
1
3
2
4
2
5
1
1
4
31
31
39
47
31
29
43
31
16
30
45
30
30
38
31
30
28
30
31
32
23
7
56
35
48
29
40
39
31
5
22
28
35
26
30
30
73
35
32
32
30
39
44
30
10
3
2
9
5
1
2
31
7
3
33
2
24
28
32
32
8
26
1
27
30
31
30
60
31
71
68
17
44
29
4
10
29
39
30
31
30
31
45
40
30
67
24
31
83
24
31
30
36
30
60
28
33
11
68
29
30
56
12
32
44
30
25
35
1
26
1
2
5
1
6
48
30
31
1
1
1
24
35
30
31
3
5
1
2
5
3
1
1
4
14
3
21
14
6
5
30
31
30
31
30
28
33
32
44
38
28
27
34
57
29
29
62
8
48
27
31
29
40
40
35
31
4
6
22
38
51
33
20
41
36
36
31
17
17
32
2
9
2
32
29
29
1
25
38
26
34
26
34
23
1
1
41
8
32
32
30
26
40
30
42
31
34
32
31
31
21
31
7
1
32
8
38
31
35
63
34
34
11
32
37
32
30
30
1
82
30
31
30
31
1
41
28
1
11
17
60
2
1
46
31
38
33
30
61
35
1
20
31
31
1
32
33
40
11
33
31
31
31
26
31
38
31
31
68
30
40
30
1
34
32
31
34
32
50
48
49
34
9
32
32
30
30
83
29
39
16
33
55
50
26
48
30
30
1
28
32
29
55
26
29
38
30
35
32
19
47
31
54
14
14
38
72
33
32
61
22
37
1
31
40
23
7
31
16
28
30
30
27
54
23
35
33
35
20
30
31
6
14
31
33
31
30
63
22
31
30
1
17
32
36
52
16
5
21
30
35
78
31
10
21
32
38
81
30
31
26
24
11
44
31
19
29
29
33
31
31
7
23
31
30
6
22
32
26
29
38
46
35
19
31
31
31
31
20
30
29
38
33
31
30
31
72
14
20
65
60
32
31
40
13
31
53
30
34
45
82
29
61
30
20
12
31
29
35
66
32
30
31
31
60
34
29
81
71
63
36
52
36
30
40
36
44
61
27
32
32
33
31
26
26
33
9
31
59
60
31
31
28
32
29
31
33
21
29
31
32
3
28
31
23
30
28
32
31
48
23
34
23
30
31
33
17
59
30
25
34
31
59
31
32
33
28
34
19
53
26
30
31
27
21
27
26
29
38
37
31
31
32
31
31
33
31
23
31
30
31
41
32
29
10
31
30
30
33
41
63
37
31
20
39
30
33
37
43
25
11
30
32
33
33
10
32
32
30
30
36
42
26
30
48
32
31
31
32
30
36
36
30
33
31
17
6
24
5
29
29
34
29
55
45
30
30
32
31
32
36
35
34
58
30
30
32
28
28
35
31
30
31
30
19
65
30
32
32
20
59
49
25
6
25
42
42
19
33
9
30
31
34
23
28
62
30
38
32
31
36
62
32
64
30
32
35
5
6
33
29
33
29
60
61
31
30
29
30
56
29
31
24
6
14
55
61
29
43
27
33
61
31
32
30
31
31
21
68
47
31
23
31
61
29
31
21
29
33
57
28
28
34
26
28
26
31
30
27
30
29
29
32
30
32
65
50
9
21
55
14
30
30
30
62
32
30
1
32
17
34
32
29
29
34
32
62
31
29
27
52
31
31
31
31
41
35
34
37
31
30
33
37
26
24
33
36
30
17
30
31
32
32
36
63
32
47
34
38
37
61
29
31
31
37
23
32
20
40
29
61
28
32
30
56
12
10
27
44
27
25
33
31
61
30
33
30
31
30
32
45
66
29
1
30
33
40
28
64
29
19
23
30
29
31
64
32
31
36
32
31
32
52
64
42
61
29
33
28
17
34
31
33
34
22
59
33
41
38
34
31
32
25
33
32
41
24
44
24
30
31
32
30
30
32
32
37
38
68
32
37
31
22
30
32
30
31
30
48
68
48
31
34
30
25
42
22
31
36
41
31
30
25
34
31
31
33
35
39
35
32
36
42
31
11
31
34
31
31
14
20
29
70
68
54
34
34
33
35
31
30
32
36
12
4
1
1
2
2
6
31
32
32
27
37
2
35
44
1
33
1
12
29
2
5
16
5
2
2
18
7
7
1
1
1
3
1
1
6
1
1
1
13
7
6
1
7
5
2
9
18
2
32
32
42
31
33
27
30
51
23
1
13
35
27
30
31
81
60
33
23
31
31
33
20
20
30
34
33
32
33
30
31
30
31
28
41
30
30
7
81
30
12
33
76
58
35
32
11
49
31
27
43
31
32
30
31
35
43
31
38
34
44
30
35
29
31
42
32
64
63
40
32
27
31
29
32
32
31
36
31
44
34
77
31
31
20
32
32
41
31
28
38
24
44
61
15
30
30
31
42
30
35
45
52
28
30
35
44
25
30
32
31
59
43
30
32
30
41
19
32
31
54
37
2
37
33
40
36
36
36
44
31
28
30
28
30
29
30
41
60
33
30
22
25
35
34
54
63
31
33
31
32
31
30
33
51
31
11
1
31
30
30
49
49
31
33
57
30
31
54
31
37
65
36
32
37
35
31
7
31
31
32
31
32
31
31
18
18
34
32
34
32
31
31
33
46
68
38
31
38
32
30
31
40
4
1
7
30
31
30
31
21
30
43
43
2
33
47
34
32
30
31
48
44
67
30
44
30
30
36
32
41
60
29
32
43
18
30
31
32
31
35
35
31
63
29
33
42
27
33
37
32
32
27
32
30
32
36
33
31
33
23
31
40
23
30
30
34
30
57
36
46
32
40
35
65
31
59
33
36
79
32
30
30
15
32
47
33
34
33
44
52
33
48
26
48
31
31
32
30
30
33
30
69
36
31
31
32
51
31
53
54
29
37
31
43
15
30
30
33
30
27
13
27
13
27
31
63
46
32
31
31
45
56
30
36
14
14
14
60
32
47
18
4
51
29
30
31
30
31
29
33
32
32
32
17
31
33
32
30
32
32
31
24
54
6
28
32
30
36
7
37
29
29
60
35
35
61
32
46
32
32
32
30
30
58
30
36
31
4
46
33
35
30
32
31
25
20
34
32
62
33
35
31
51
51
28
43
34
35
29
47
56
61
33
19
33
29
30
26
30
26
29
30
39
16
67
9
63
27
29
47
36
18
37
31
32
53
29
43
36
35
61
30
30
33
46
31
32
69
32
29
33
34
41
27
55
78
28
31
30
31
34
23
12
19
12
33
34
31
40
9
47
39
33
31
30
31
35
32
33
35
21
67
31
26
5
33
32
1
11
26
29
15
19
34
31
30
10
32
30
61
61
61
33
34
39
31
35
32
33
34
41
31
27
34
29
32
29
33
28
48
33
28
66
33
31
31
26
28
33
33
38
39
68
32
45
57
33
32
34
37
33
32
34
35
65
33
34
33
36
29
48
30
28
30
17
26
39
31
34
33
33
36
33
3
25
30
32
30
55
31
33
38
31
31
39
38
32
32
56
32
30
31
32
29
32
34
34
14
32
41
33
31
40
29
31
57
37
30
33
39
31
24
21
32
30
32
31
39
33
29
34
32
61
31
31
63
30
35
32
32
30
44
42
49
49
61
41
30
30
29
32
31
30
18
33
62
58
46
70
57
23
52
30
54
22
69
40
30
31
28
28
25
29
35
25
44
30
31
56
32
32
32
20
31
30
31
61
30
31
32
31
43
44
32
8
32
41
30
33
27
33
27
31
36
30
15
31
30
33
33
7
25
32
32
33
37
53
30
31
34
32
31
7
7
30
30
31
31
31
38
32
32
30
37
28
34
38
87
44
32
31
33
34
2
16
8
32
22
29
31
69
30
33
35
30
11
11
32
35
63
30
31
33
47
27
32
70
62
35
33
30
15
32
67
31
37
29
61
48
31
31
36
31
31
39
16
28
60
32
33
34
87
32
46
61
35
34
32
32
60
36
62
31
40
32
34
36
38
31
38
27
31
62
40
35
47
57
47
30
60
34
26
34
26
31
32
30
61
48
33
31
13
13
30
30
35
25
18
31
31
30
35
49
31
8
31
25
34
35
45
36
48
31
35
55
46
32
26
30
31
30
34
31
23
33
33
39
25
32
32
29
54
35
33
64
32
31
28
36
66
68
32
32
42
50
47
47
53
31
67
35
30
28
43
36
30
49
11
40
30
30
31
33
34
33
57
72
32
31
36
79
38
36
32
31
30
40
60
35
36
22
27
34
39
34
31
42
30
15
29
43
27
28
37
28
60
28
32
33
32
56
31
31
31
31
36
31
30
56
32
31
28
35
49
31
30
45
36
63
30
31
63
32
69
30
34
18
28
38
32
32
50
32
49
55
24
71
32
33
32
31
30
33
30
33
31
61
34
42
23
31
59
32
28
36
27
29
41
30
37
29
29
29
30
28
21
9
25
7
30
30
25
7
17
34
33
33
30
33
25
31
33
30
33
40
82
37
30
32
32
25
32
33
30
34
33
31
36
26
63
53
31
39
31
64
61
64
31
48
23
35
31
30
37
40
31
30
31
64
30
30
36
35
21
32
32
32
60
36
29
33
28
29
32
32
30
31
35
30
32
59
32
64
61
61
32
33
59
60
38
27
63
38
25
35
30
30
44
22
60
29
32
52
18
31
31
31
37
33
49
33
40
30
66
62
38
36
31
31
36
28
61
30
29
31
44
35
41
33
30
42
30
30
32
26
34
30
30
32
32
74
32
28
30
34
34
26
34
48
32
32
79
35
50
38
33
42
31
3
32
54
69
30
37
36
34
61
35
31
31
35
30
16
46
45
30
18
30
27
42
30
30
11
33
20
32
30
39
32
26
38
26
38
35
38
34
26
35
32
18
46
33
31
23
29
32
32
40
1
63
43
28
31
25
31
33
